#,Game,Release date,Price,Score rank(Userscore / Metascore),Owners,Playtime (Median),Developer(s),Publisher(s),,
1755,MotoGP15-Compact,10-Dec-15,$9.99,17% (58%),,"0?..?20,000",00:00 (00:00),Milestone S.r.l.,Milestone S.r.l.,
2635,Epsilon,1-Oct-15,$7.99,17% (58%),,"0?..?20,000",00:00 (00:00),Serellan LLC,Serellan LLC,
547,Pro-Cycling-Manager-2015,18-Jun-15,$14.99,16% (57%),,"50,000?..?100,000",00:00 (00:00),Cyanide Studio,Focus Home Interactive,
2098,Curses-N-Chaos,18-Aug-15,$9.99,16% (57%),,"50,000?..?100,000",00:00 (00:00),Tribute Games Inc.,Tribute Games Inc.,
2374,Snik,4-Sep-15,$2.99,16% (57%),,"50,000?..?100,000",00:00 (00:00),Cleverweek,Cleverweek,
2506,Monster-Truck-Destruction,10-Jul-15,$4.99,16% (57%),,"50,000?..?100,000",00:00 (00:00),ODD Games,Merge Games,
2653,Affected-Zone-Tactics,17-Nov-15,Free,16% (57%),,"50,000?..?100,000",00:00 (00:00),Light Vision Interactive,Light Vision Interactive,
1432,Data-Hacker-Reboot,17-Apr-15,$4.99,16% (57%),,"200,000?..?500,000",02:49 (02:40),New Reality Games,New Reality Games,
2471,Russian-Horror-Story,2-Nov-15,$7.99,16% (57%),,"200,000?..?500,000",02:32 (02:31),"Footmade, Dagestan Technology",Dagestan Technology,
2619,Reign-Of-Kings,15-Dec-15,$9.99,16% (57%),,"200,000?..?500,000",08:39 (00:25),Code}{atch,Code}{atch,
727,Last-Days-of-Spring-Visual-Novel,7-Oct-15,$2.99,16% (57%),,"20,000?..?50,000",02:50 (01:53),Sapphire Dragon Productions,Sapphire Dragon Productions,
792,Disillusions-Manga-Horror,16-Jan-15,$0.99,16% (57%),,"20,000?..?50,000",00:00 (00:00),StephenAllen,StephenAllen,
849,Train-of-Afterlife,13-Jan-15,$9.99,16% (57%),,"20,000?..?50,000",00:00 (00:00),Zeiva Inc,Zeiva Inc,
2555,An-Imp?-A-Fiend!,16-Mar-15,$0.99,16% (57%),,"20,000?..?50,000",00:00 (00:00),Blaze Epic,Blaze Epic,
618,War-of-Beach,15-Oct-15,Free,16% (57%),,"100,000?..?200,000",00:00 (00:00),LUCKY GIRLS LIMITED,LUCKY GIRLS LIMITED,
375,Star-Command-Galaxies,17-Sep-15,$14.99,16% (57%),,"0?..?20,000",00:00 (00:00),Warballoon,Warballoon,
464,Dungeon-Manager-ZV,16-Oct-15,$9.99,16% (57%),,"0?..?20,000",00:00 (00:00),StudioGIW,Zoo Corporation,
470,Super-Trench-Attack-2,6-Nov-15,$4.99,16% (57%),,"0?..?20,000",00:00 (00:00),Retro Army Limited,Retro Army Limited,
632,Pregnancy,2-Mar-15,0,16% (57%),,"0?..?20,000",00:00 (00:00),Locomotivah,Locomotivah,
2064,Spheroid,29-Aug-15,$1.99,16% (56%),,"50,000?..?100,000",00:00 (00:00),From Soy Sauce LLC,From Soy Sauce LLC,
581,Savage-Lands,5-Mar-15,$9.99,16% (56%),,"200,000?..?500,000",01:24 (01:24),Last Bastion Studios LLC,Last Bastion Studios LLC,
2399,Guardians-of-Orion,1-Dec-15,$0.99,16% (56%),,"200,000?..?500,000",01:19 (00:49),Spiral Game Studios,DANKIE,
1584,Colortone,29-Oct-15,$4.99,16% (56%),,"20,000?..?50,000",00:00 (00:00),Greendev.,Greendev.,
1634,Way-of-Gold-and-Steel,17-Aug-15,$8.99,16% (56%),,"20,000?..?50,000",00:00 (00:00),Sergey Bobrov,Sergey Bobrov,
1987,Mystery-Masters-Psycho-Train-Deluxe-Edition,3-Feb-15,$9.99,16% (56%),,"20,000?..?50,000",02:58 (00:59),Alawar,Viva Media,
1998,Devils-Bluff,29-Oct-15,$14.99,16% (56%),,"20,000?..?50,000",00:00 (00:00),KBJGames,GAMEPUMP,
2192,Dance-of-Death,21-Dec-15,$3.99,16% (56%),,"20,000?..?50,000",00:00 (00:00),eight game studio,RunServer,
2208,Stay-Dead-Evolution,4-Feb-15,$5.99,16% (56%),,"20,000?..?50,000",04:08 (01:22),Brucefilm,Plug In Digital,
2302,Interstellaria,17-Jul-15,$9.99,16% (56%),,"20,000?..?50,000",00:00 (00:00),Coldrice Games LLC,Chucklefish,
2172,The-Tape,19-Nov-15,$0.99,16% (56%),,"100,000?..?200,000",00:40 (00:13),Kazakov Oleg,Kazakov Oleg,
2432,Bloop-Reloaded,6-Feb-15,$9.99,16% (56%),,"100,000?..?200,000",01:36 (01:03),2SD,KISS ltd,
556,Rememoried,31-Aug-15,$9.99,16% (56%),,"0?..?20,000",00:00 (00:00),Vladimir Kudelka,Hangonit,
996,Worms-World-Party-Remastered,16-Jul-15,$3.74,15% (55%),,"50,000?..?100,000",02:05 (01:23),Team17 Digital Ltd,Team17 Digital Ltd,
1530,Metal-War-Online-Retribution,11-Dec-15,Free,15% (55%),,"200,000?..?500,000",00:16 (00:05),GDT Limited,GDT Limited,
866,Dark-Heritage-Guardians-of-Hope,24-Sep-15,$9.99,15% (55%),,"20,000?..?50,000",00:00 (00:00),"World-Loom, The House of Fables",Artifex Mundi,
2573,Your-Quest,13-Apr-15,Free,15% (55%),,"20,000?..?50,000",01:10 (00:23),Oblivionburn Productions,Oblivionburn Productions,
2599,Showing-Tonight-Mindhunters-Incident,12-Nov-15,$4.99,15% (55%),,"20,000?..?50,000",06:55 (02:18),phime studio LLC,phime studio LLC,
2122,Curse-of-Mermos,23-Jun-15,Free,15% (55%),,"100,000?..?200,000",00:00 (00:00),TEAM101,TEAM101,
2136,Solarix,30-Apr-15,$19.99,15% (55%),,"100,000?..?200,000",01:15 (01:14),Pulsetense Games,KISS ltd,
431,Pulut-Adventure,9-Jul-15,$1.99,15% (55%),,"0?..?20,000",00:00 (00:00),yayapipi,yayapipi,
886,Plastiland,1-Dec-15,$7.99,15% (55%),,"0?..?20,000",00:00 (00:00),"FreshGem, Zillion Whales",Zillion Whales,
2188,Street-Arena,10-Jul-15,$6.99,15% (55%),,"0?..?20,000",00:00 (00:00),Blossom Games,Blossom Games,
1010,Heaven-Island---VR-MMO,1-Dec-15,$0.99,14% (54%),,"500,000?..?1,000,000",01:18 (00:26),"Fabio Ferrara, Giulia Airoldi",Chubby Pixel,
2277,Gunslingers,17-Dec-15,Free,14% (54%),,"50,000?..?100,000",00:00 (00:00),webgames,webgames,
1811,Rustbucket-Rumble,4-May-15,Free,14% (54%),,"200,000?..?500,000",01:39 (00:33),Reactor Zero,"Scrap Yard Productions, LLC",
1816,Shut-Up-And-Dig,9-Nov-15,$4.99,14% (54%),,"200,000?..?500,000",00:00 (00:00),"Evgeny Shcherbakov, Matvey Sakharovskiy",Atriagames,
496,Streamline,21-Aug-15,$10.99,14% (54%),,"20,000?..?50,000",00:00 (00:00),Frostcloud Studios,Frostcloud Studios,
1211,Urja,9-Jan-15,$9.99,14% (54%),,"20,000?..?50,000",00:00 (00:00),Breaking Fourth,,
1366,MiniBikers,5-Nov-15,$5.99,14% (54%),,"20,000?..?50,000",00:00 (00:00),Ivanovich Games,Ivanovich Games,
2200,RESCUE-2-Everyday-Heroes,3-Jun-15,$19.99,14% (54%),,"20,000?..?50,000",00:00 (00:00),Fragment Production Ltd.,astragon Sales & Services GmbH,
735,How-To-Survive-Third-Person-Standalone,2-Jul-15,$9.99,14% (54%),,"100,000?..?200,000",04:14 (01:24),Eko Software,505 Games,
1765,One-Way-To-Die-Steam-Edition,1-Sep-15,Free,14% (54%),,"100,000?..?200,000",00:00 (00:00),CoaguCo Industries,CoaguCo Industries,
571,Afterlife-Empire,21-Aug-15,$4.99,14% (54%),,"0?..?20,000",00:00 (00:00),"Autobotika, Game Nation Inc",The Fine Young Capitalists,
795,Backgammon-Blitz,12-Nov-15,$3.99,14% (54%),,"0?..?20,000",00:00 (00:00),VooFoo Studios,Nomad Games,
1092,Drizzlepath,12-Mar-15,$2.99,14% (54%),,"0?..?20,000",00:00 (00:00),Tonguç Bodur,Tonguç Bodur,
1639,Idle-Civilization,23-Nov-15,$4.99,14% (54%),,"0?..?20,000",00:00 (00:00),Very Simple Idea Studios,Very Simple Idea Studios,
1748,Damnation-City-of-Death,3-Mar-15,$3.99,14% (54%),,"0?..?20,000",00:00 (00:00),Antiproto,Antiproto,
1794,Hackers-Beat,15-Sep-15,$9.99,14% (54%),,"0?..?20,000",00:00 (00:00),TEAM TANDS PLUS,AGM PLAYISM,
2058,VERLIES-II,25-Sep-15,$4.99,14% (54%),,"0?..?20,000",02:01 (00:40),Koya Game,Koya Game,
2182,Wildlife-Park,1-Apr-15,$6.99,14% (54%),,"0?..?20,000",00:00 (00:00),b-alive gmbh,b-alive gmbh,
2290,Yohjo-Simulator,17-Nov-15,$4.99,14% (54%),,"0?..?20,000",00:00 (00:00),DEADFACTORY,Sekai Project,
2326,CO-OP--Decrypted,6-Apr-15,$9.99,14% (54%),,"0?..?20,000",00:00 (00:00),Pixelz Games,Pixelz Games,
2327,Daughter-of-Shadows-An-SCP-Breach-Event,26-Jun-15,$0.99,14% (54%),,"0?..?20,000",01:23 (00:27),Blackrose Industries,Blackrose Industries,
1845,Wickland,6-Feb-15,$0.99,13% (53%),,"50,000?..?100,000",00:09 (00:03),Mad Ram Software,Mad Ram Software,
542,Hidden-Object-Bundle-5-in-1,26-Feb-15,$9.99,13% (53%),,"20,000?..?50,000",00:00 (00:00),Alawar Entertainment,Alawar Entertainment,
1378,Predator-Simulator,15-May-15,$7.99,13% (53%),,"20,000?..?50,000",00:00 (00:00),Imran Arafat,Reality Gameware,
676,Dream-Of-Mirror-Online,14-Aug-15,Free,13% (53%),,"100,000?..?200,000",00:03 (00:01),SoftStar,SubaGames,
2016,Burgers,11-Aug-15,$2.99,13% (53%),,"100,000?..?200,000",01:18 (00:51),storm_sharks,storm_sharks,
671,Just-Survive-Test-Server,16-Apr-15,0,13% (53%),,"1,000,000?..?2,000,000",00:00 (00:00),Daybreak Games,Daybreak Games,
987,Shred!-Downhill-Mountain-Biking,8-Jul-15,$2.99,13% (53%),,"0?..?20,000",00:00 (00:00),ASBO Interactive,ASBO Interactive,
1083,Riding-Out,24-Dec-15,$19.99,13% (53%),,"0?..?20,000",00:00 (00:00),UnexEvo,UnexEvo,
1199,Castle-Chaos,8-Dec-15,$7.99,13% (53%),,"0?..?20,000",00:00 (00:00),Odd Comet Games,Odd Comet Games,
1353,Deserter-Simulator,30-Jul-15,$9.99,13% (53%),,"0?..?20,000",00:00 (00:00),Pocket Queries,Zoo Corporation,
1414,Dungeon-Crawlers-HD,1-Jun-15,$4.99,13% (53%),,"0?..?20,000",00:00 (00:00),Drowning Monkeys Games,Drowning Monkeys Games,
2436,Tic-Toc-Tower,28-Sep-15,$2.99,13% (53%),,"0?..?20,000",00:00 (00:00),Sneaky Mammoth,SOEDESCO Publishing,
2666,CodeSpells,18-Sep-15,$19.99,13% (53%),,"0?..?20,000",00:00 (00:00),"Multi-Dimensional Games (Studio of ThoughtSTEM, LLC)","ThoughtSTEM, LLC",
575,VEGA-Conflict,14-Dec-15,Free,13% (52%),,"500,000?..?1,000,000",00:45 (00:53),KIXEYE,KIXEYE,
1575,Squarelands,16-Jul-15,$3.99,13% (52%),,"50,000?..?100,000",00:00 (00:00),Oryon Entertainment,Oryon Entertainment,
607,Elements-Soul-of-Fire,12-Jan-15,0,13% (52%),,"200,000?..?500,000",01:37 (01:52),Soul Catapult,New Reality Games,
370,Arson-and-Plunder-Unleashed,25-Sep-15,$4.99,13% (52%),,"20,000?..?50,000",00:00 (00:00),Chainsaw Syndicate,Headup Games,
1813,Force-of-Elements,29-Dec-15,Free,13% (52%),,"20,000?..?50,000",00:00 (00:00),"Wicked Fun, Inc.","Wicked Fun, Inc.",
1863,Air-Guardians,28-Jan-15,$0.99,13% (52%),,"20,000?..?50,000",00:00 (00:00),Lazy Bum Games,Lazy Bum Games,
1981,Poker-Pretty-Girls-Battle-Texas-Holdem,21-Oct-15,$9.99,13% (52%),,"20,000?..?50,000",02:55 (02:55),Zoo Corporation,Zoo Corporation,
2209,Shadow-Ninja-Apocalypse,16-Nov-15,$1.99,13% (52%),,"20,000?..?50,000",00:00 (00:00),Boogygames Studios,Boogygames Studios,
577,The-Mystery-of-a-Lost-Planet,17-Dec-15,$4.99,13% (52%),,"0?..?20,000",00:00 (00:00),AlikArt Studio,AlikArt Studio,
677,World-of-Subways-4-??New-York-Line-7,23-Mar-15,$14.99,13% (52%),,"0?..?20,000",00:00 (00:00),TML-Studios,Aerosoft GmbH,
788,Front-Wars,17-Aug-15,$6.99,13% (52%),,"0?..?20,000",00:00 (00:00),Homemade Games,Homemade Games,
1596,Jagged-Alliance-Online-Reloaded,24-Sep-15,0,13% (52%),,"0?..?20,000",00:00 (00:00),Cliffhanger Productions,Cliffhanger Productions,
2655,DEUS-EX-MACHINA-2,11-Mar-15,$6.99,13% (52%),,"0?..?20,000",00:00 (00:00),"Automata Source, Quirkafleeg","Automata Source, Potassium Frog",
2656,Loot-Hunter,23-Jan-15,$6.99,13% (52%),,"0?..?20,000",00:00 (00:00),Rake in Grass,Rake in Grass,
624,Breach-Clear-Deadline-Rebirth-2016,20-Jul-15,$9.99,12% (51%),,"50,000?..?100,000",00:00 (00:00),"Mighty Rabbit Studios, Gun Media","Good Shepherd Entertainment, Devolver Digital",
1217,PERFECT-ANGLE-The-puzzle-game-based-on-optical-illusions,22-Dec-15,$9.99,12% (51%),,"50,000?..?100,000",00:00 (00:00),Ivanovich Games,Ivanovich Games,
1846,Flight-of-the-Paladin,23-Oct-15,$1.99,12% (51%),,"50,000?..?100,000",00:00 (00:00),Grizzly Wolf Games LLC,Grizzly Wolf Games LLC,
2612,Wild-Island-Quest,4-Sep-15,$1.99,12% (51%),,"50,000?..?100,000",00:00 (00:00),NLB project,NLB project,
1136,Nightside,2-Apr-15,$4.99,12% (51%),,"20,000?..?50,000",00:00 (00:00),OMNIDREAM CREATIONS,OMNIDREAM CREATIONS,
2089,Survarium,2-Apr-15,Free,12% (51%),,"2,000,000?..?5,000,000",53:35 (03:03),Vostok Games,Vostok Games,
459,Cosmonautica,31-Jul-15,$9.99,12% (51%),,"100,000?..?200,000",00:00 (00:00),Chasing Carrots,Chasing Carrots,
706,Biodrone-Battle,16-Jul-15,$1.99,12% (51%),,"100,000?..?200,000",00:00 (00:00),Bit Juggler,Bit Juggler,
1358,Redemption-Eternal-Quest,28-Aug-15,$1.99,12% (51%),,"100,000?..?200,000",00:00 (00:00),SimProse Studios,SimProse Studios,
1800,Three-Digits,14-Aug-15,$1.99,12% (51%),,"100,000?..?200,000",00:00 (00:00),Cleverweek,Cleverweek,
1521,Kumoon--Ballistic-Physics-Puzzle,10-Nov-15,$2.99,12% (51%),,"0?..?20,000",00:00 (00:00),Lucky You Studio,Lucky You Studio,
1827,Royal-Bounty-HD,10-Aug-15,$2.99,12% (51%),,"0?..?20,000",00:00 (00:00),iosoftware,iosoftware,
2476,Lost-in-a-Forest,26-Jan-15,$1.99,12% (51%),,"0?..?20,000",00:00 (00:00),Konsordo,Konsordo,
678,Mortal-Online,31-Aug-15,Free,11% (50%),,"500,000?..?1,000,000",06:19 (03:57),Star Vault AB,Star Vault AB,
1193,Piercing-Blow,10-Nov-15,0,11% (50%),,"500,000?..?1,000,000",00:44 (00:14),Zepetto Co.,Zepetto U.S.A. Inc.,
1371,Total-War-Battles-KINGDOM,9-Apr-15,Free,11% (50%),,"500,000?..?1,000,000",05:05 (01:41),CREATIVE ASSEMBLY,SEGA,
2273,Sumo-Revise,25-Jun-15,$4.99,11% (50%),,"50,000?..?100,000",00:00 (00:00),"John Szymanski, Evan Szymanski, David Szymanski",John Szymanski,
454,Heroes-of-Scene,26-Aug-15,Free,11% (50%),,"200,000?..?500,000",00:00 (00:00),Icy Donut,Icy Donut,
1697,Rolling-Sun,3-Jun-15,$4.99,11% (50%),,"200,000?..?500,000",03:41 (01:13),Mystik'Art,Mystik'Art,
673,Scott-in-Space,23-Jul-15,$4.99,11% (50%),,"20,000?..?50,000",00:00 (00:00),Ragiva Games e.K.,Chris Hopkin,
748,The-Land-Of-Lamia,23-Nov-15,$0.99,11% (50%),,"20,000?..?50,000",00:00 (00:00),Eddy Games,Eddy Games,
801,Rubber-and-Lead,4-Sep-15,$4.99,11% (50%),,"20,000?..?50,000",00:00 (00:00),Omega Point Games,Cleverweek,
1054,MX-vs-ATV-Supercross-Encore,27-Oct-15,$29.99,11% (50%),,"20,000?..?50,000",00:00 (00:00),"Rainbow Studios, THQ Nordic",THQ Nordic,
1064,Stones-of-Sorrow,26-May-15,$2.99,11% (50%),,"20,000?..?50,000",00:00 (00:00),Rain Pohlak,Cult Software,
1766,SoulCraft,1-Jun-15,$4.99,11% (50%),,"20,000?..?50,000",00:00 (00:00),MobileBits,Headup Games,
2216,ZombieRun,3-Jun-15,$2.99,11% (50%),,"20,000?..?50,000",00:00 (00:00),Guerrilla Bandit,Guerrilla Bandit,
1181,Epic-Cards-BattleTCG,9-Jul-15,Free,11% (50%),,"100,000?..?200,000",00:00 (00:00),momoStorm Entertainment,momoStorm Entertainment,
2554,Survival-Postapocalypse-Now,16-Apr-15,$4.99,11% (50%),,"100,000?..?200,000",00:00 (00:00),TB Games,TB Games,
1373,Social-Justice-Warriors,27-Feb-15,$7.99,11% (50%),,"0?..?20,000",00:00 (00:00),Nonadecimal Creative,Nonadecimal Creative,
2577,Auto-Dealership-Tycoon,23-Oct-15,$5.99,11% (50%),,"0?..?20,000",00:08 (00:02),"Diggidy.net, LLC","Diggidy.net, LLC",
1888,Shot-In-The-Dark,10-Jun-15,Free,11% (49%),,"50,000?..?100,000",00:00 (00:00),Technomancy Studios,Technomancy Studios,
977,NBA-2K16,29-Sep-15,0,11% (49%),,"200,000?..?500,000",03:05 (02:00),Visual Concepts,2K,
1509,Make-it-indie!,1-Apr-15,$0.99,11% (49%),,"200,000?..?500,000",03:32 (03:16),Sometimes You,Sometimes You,
2092,METAL-SLUG-DEFENSE,1-May-15,Free,11% (49%),,"200,000?..?500,000",00:00 (00:00),SNK CORPORATION,SNK CORPORATION,
497,Star-Horizon,28-May-15,$4.99,11% (49%),,"20,000?..?50,000",00:00 (00:00),Orbital Knight,Orbital Knight,
690,Dispatcher,12-Nov-15,$4.99,11% (49%),,"20,000?..?50,000",00:56 (00:56),CivilSavages,CivilSavages,
1978,Kidnapped,4-Aug-15,$2.99,11% (49%),,"100,000?..?200,000",00:00 (00:00),"Deceptive Games, Gavin Powell",Deceptive Games,
872,Guild-Commander,23-Jan-15,$4.99,11% (49%),,"0?..?20,000",00:00 (00:00),GTGD,GTGD,
876,Porradaria-2-Pagode-of-the-Night,12-Mar-15,$4.99,100% (100%),,"50,000?..?100,000",00:00 (00:00),CleanWaterSoft,CleanWaterSoft,
789,8-Bit-Adventures-The-Forgotten-Journey-Remastered-Edition,22-May-15,$9.99,100% (100%),,"20,000?..?50,000",00:00 (00:00),Critical Games,Critical Games,
1628,Living-Legends-The-Frozen-Fear-Collection,13-Oct-15,$19.99,100% (100%),,"20,000?..?50,000",00:00 (00:00),4Friends Games,Viva Media,
468,Blockwick-2,25-Jun-15,$7.99,100% (100%),,"0?..?20,000",00:00 (00:00),Kieffer Bros.,Kieffer Bros.,
1848,Tinertia,3-Sep-15,$11.99,100% (100%),,"0?..?20,000",00:00 (00:00),"Candescent Games, Section Studios",Candescent & Section,
2151,Snail-Bob-2-Tiny-Troubles,24-Sep-15,$4.99,100% (100%),,"0?..?20,000",00:00 (00:00),Hunter Hamster,Hunter Hamster,
1648,Regimental-Chess,29-Apr-15,Free,10% (48%),,"50,000?..?100,000",00:00 (00:00),Thomas Bacon,Regimental Chess Inc.,
1388,Invasion,18-Sep-15,$1.99,10% (48%),,"200,000?..?500,000",03:45 (04:41),Hipix Studio,Dagestan Technology,
2452,Clergy-Splode,17-Sep-15,$0.99,10% (48%),,"200,000?..?500,000",04:59 (01:39),PiGravity,Back To Basics Gaming,
1658,Blaster-Shooter-GunGuy!,10-Aug-15,$1.99,10% (48%),,"100,000?..?200,000",00:00 (00:00),Adam DeLease,Adam DeLease,
1822,Sphere-III-Rage-of-the-Devastator,18-Aug-15,Free,10% (48%),,"100,000?..?200,000",00:00 (00:00),NIKITA ONLINE,NIKITA ONLINE,
2617,Battle-Ranch-Pigs-vs-Plants,2-Feb-15,$1.99,10% (48%),,"100,000?..?200,000",00:00 (00:00),Playboom,Playboom,
582,Synonymy,5-Mar-15,$1.99,10% (48%),,"0?..?20,000",00:00 (00:00),Christopher Cinq-Mars Jarvis,Christopher Cinq-Mars Jarvis,
1842,Farm-Mechanic-Simulator-2015,1-May-15,$9.99,10% (48%),,"0?..?20,000",00:00 (00:00),"PlayWay, Si7",Ravenscourt,
1911,Island-Defense,23-Jul-15,$1.99,10% (47%),,"50,000?..?100,000",02:37 (00:52),Stereo7 Games,Stereo7 Games,
2264,Time-Mysteries-Inheritance---Remastered,26-Feb-15,$9.99,10% (47%),,"50,000?..?100,000",00:00 (00:00),Artifex Mundi,Artifex Mundi,
1443,Destiny-Warriors-RPG,11-Sep-15,$1.99,10% (47%),,"200,000?..?500,000",03:00 (02:49),ninjalex,EpicQuest Games,
371,Scribble-Space,1-Jun-15,$1.99,10% (47%),,"20,000?..?50,000",00:00 (00:00),Coty Getzelman,0,
1194,Astro-Emporia,2-Feb-15,$0.99,10% (47%),,"20,000?..?50,000",00:00 (00:00),Squirrelbot Games,Squirrelbot Games,
2173,The-Lost-Battalion-All-Out-Warfare,23-Apr-15,$0.99,10% (47%),,"20,000?..?50,000",00:00 (00:00),Jake Olson,Impartial Studios,
2415,Disposable-Heroes,1-Oct-15,$4.99,10% (47%),,"20,000?..?50,000",00:00 (00:00),Ben Aprigliano,Evilized productions,
1997,Firefly-Online-Cortex,29-Jan-15,Free,10% (47%),,"100,000?..?200,000",00:00 (00:00),Spark Plug Games,QMx Interactive,
576,Cylne,5-Mar-15,$8.99,10% (47%),,"0?..?20,000",00:00 (00:00),Cylne,Cylne,
658,Hero-Generations,10-Apr-15,$5.99,10% (47%),,"0?..?20,000",00:00 (00:00),Heart Shaped Games LLC,Heart Shaped Games LLC,
1900,Undead-Shadows,2-Feb-15,$3.99,10% (47%),,"0?..?20,000",00:00 (00:00),Ignition Games Inc.,Ignition Games Inc.,
1942,ADventure-Lib,4-Aug-15,$1.99,10% (47%),,"0?..?20,000",00:00 (00:00),Fancy Fish Games,Fancy Fish Games,
2222,Servo,28-May-15,0,10% (47%),,"0?..?20,000",00:00 (00:00),BonusXP,BonusXP,
2334,Ghost-Encounters-Deadwood---Collectors-Edition,13-Mar-15,$1.99,10% (47%),,"0?..?20,000",00:00 (00:00),Anarchy Enterprises,Anarchy Enterprises,
743,MotorSport-Revolution,15-Jan-15,$14.99,1% (5%),,"0?..?20,000",00:00 (00:00),Ghost Machine,Ghost Machine,
1542,Jurassic-Island-The-Dinosaur-Zoo,11-Jun-15,$3.99,1% (3%),,"0?..?20,000",00:00 (00:00),FrameLineNetwork,FrameLineNetwork,
1293,Helicopter-2015-Natural-Disasters,1-May-15,$9.99,1% (2%),,"0?..?20,000",00:00 (00:00),Si7,Ravenscourt,
471,Once-Bitten-Twice-Dead!,17-Jul-15,$4.99,1% (13%),,"20,000?..?50,000",00:00 (00:00),Gamestarters,"Gamestarters Publisher, Gamestarter's",
1712,Switch-Galaxy-Ultra,20-Nov-15,$9.99,1% (13%),,"20,000?..?50,000",02:17 (00:45),Atomicom Limited,Green Man Gaming Publishing,
887,Wonky-Pigeon!,26-Nov-15,0,1% (12%),,"0?..?20,000",00:00 (00:00),Carlotta Tatti,Carlotta Tatti,
1405,HotLead,6-Nov-15,$0.99,1% (11%),,"50,000?..?100,000",00:00 (00:00),Thrill Pill Games,Thrill Pill Games,
603,Professional-Lumberjack-2015,5-Mar-15,$19.99,1% (10%),,"20,000?..?50,000",00:00 (00:00),PlayWay S.A.,"BANDAI NAMCO Entertainment, United Independent Entertainment GmbH",
1167,Project-Druid---2D-Labyrinth-Explorer-,30-Jul-15,$0.99,1% (10%),,"20,000?..?50,000",02:05 (02:24),Cemil Tasdemir,Back To Basics Gaming,
420,MadSpace-To-Hell-and-Beyond,1-May-15,$5.99,0 (0),,"50,000?..?100,000",00:00 (00:00),Maddox Games,Nightdive Studios,
469,Electric-Circuit,22-Jun-15,$1.99,0 (0),,"50,000?..?100,000",00:01 (00:00),Dubrovkin Sergei,Dubrovkin Sergei,
703,Exowar,23-Mar-15,$6.99,0 (0),,"50,000?..?100,000",00:00 (00:00),Aleksander Ciesielski,Neomex-Games,
980,Knight-Adventure,15-Oct-15,$0.99,0 (0),,"50,000?..?100,000",00:00 (00:00),Syberstudio,Syberstudio,
1135,Leadwerks-Game-Launcher,24-Aug-15,Free,0 (0),,"50,000?..?100,000",00:00 (00:00),Leadwerks Software,Leadwerks Software,
1310,16-Bit-Arena,24-Mar-15,0,0 (0),,"50,000?..?100,000",00:00 (00:00),16bitarena.com,16bitarena.com,
1498,Into-The-War,2-Dec-15,0,0 (0),,"50,000?..?100,000",00:00 (00:00),Small Town Studios,Small Town Studios,
1601,Shadowgate-MacVenture-Series,26-Jan-15,$2.99,0 (0),,"50,000?..?100,000",04:12 (01:24),Zojoi,Zojoi,
1627,Chronicles-of-a-Dark-Lord-Episode-II-War-of-The-Abyss,16-Jan-15,$2.99,0 (0),,"50,000?..?100,000",00:00 (00:00),Kisareth Studios,Kisareth Studios,
1673,Rhinos-Rage,4-Mar-15,$4.99,0 (0),,"50,000?..?100,000",01:08 (00:22),Defroids,Defroids,
1825,Kingdoms-CCG,22-Jan-15,0,0 (0),,"50,000?..?100,000",00:00 (00:00),Ganz Studio,Ganz,
1976,Blake-Stone-Planet-Strike,5-May-15,$4.99,0 (0),,"50,000?..?100,000",00:00 (00:00),JAM Productions,Apogee Software,
2002,Macabre,6-Jul-15,$2.99,0 (0),,"50,000?..?100,000",00:00 (00:00),Cornbread Juice Games,Cornbread Juice Games,
2065,Hit-Tank-PRO,2-Dec-15,$2.99,0 (0),,"50,000?..?100,000",00:00 (00:00),Bacq Stellan,OtakuMaker.com,
2391,Pyramid-Raid,15-Dec-15,$2.99,0 (0),,"50,000?..?100,000",00:00 (00:00),Travian Games GmbH,Travian Games GmbH,
2558,Fireflies,7-Sep-15,$1.99,0 (0),,"50,000?..?100,000",00:00 (00:00),Phanom Games,Phanom Games,
2566,Blake-Stone-Aliens-of-Gold,5-May-15,$4.99,0 (0),,"50,000?..?100,000",00:00 (00:00),JAM Productions,Apogee Software,
643,Metal-Reaper-Online,16-Sep-15,0,0 (0),,"200,000?..?500,000",00:00 (00:00),N2Games,"Sesisoft, JC Planet",
883,High-On-Racing,25-May-15,$4.99,0 (0),,"200,000?..?500,000",06:35 (02:11),SilentFuture,SilentFuture,
484,Deer-Hunt-Legends,16-Jan-15,$4.99,0 (0),,"20,000?..?50,000",00:02 (00:00),Raylight Games,"KISS ltd, Maximum Games",
518,Baseball-Mogul-Diamond,3-Apr-15,$11.99,0 (0),,"20,000?..?50,000",00:00 (00:00),"Sports Mogul, Inc.","Sports Mogul, Inc.",
565,Isbarah,25-Feb-15,$13.99,0 (0),,"20,000?..?50,000",00:00 (00:00),Leikir Studio,Leikir Studio,
578,Incognito,23-Mar-15,$7.99,0 (0),,"20,000?..?50,000",00:00 (00:00),"Maxwolf, Fox","Maxwolf, Fox",
595,Ultimate-Space-Commando,12-May-15,$9.99,0 (0),,"20,000?..?50,000",00:00 (00:00),Creatio 49,Angry Cat Ltd.,
609,President-for-a-Day---Corruption,5-Aug-15,$2.99,0 (0),,"20,000?..?50,000",00:00 (00:00),Serious Games Interactive,Serious Games Interactive,
