X.,Game,Release.date,Price,Score.rank,Userscore...Metascore,Owners,Playtime,Median,Developer.s,Publisher.s
1247,Mount Your Friends,29-Jul-14,4.99,0.9,94,"500,000?..?1,000,000",02:24,02:51,Stegersaurus Software Inc.,Stegersaurus Software Inc.
1341,See No Evil,25-Aug-14,0.99,0.27,66,"100,000?..?200,000",02:24,01:35,Gabriel Priske,Noetic
1392,Fistful of Frags,9-May-14,0,0.77,90,"2,000,000?..?5,000,000",02:23,01:20,Fistful of Frags Team,Fistful of Frags Team
511,Full Mojo Rampage,8-May-14,12.99,0.63,85,"200,000?..?500,000",02:23,00:47,Over the Top Games,Over The Top Games
874,Heroine's Quest: The Herald of Ragnarok,20-Mar-14,0,0.68,87,"200,000?..?500,000",02:22,03:04,Crystal Shard,Crystal Shard
396,Velocibox,8-Sep-14,7.99,0.9,94,"50,000?..?100,000",02:20,00:46,Shawn Beck,Shawn Beck
1053,Viktor,13-Jun-14,7.99,0.39,74,"20,000?..?50,000",02:20,00:46,Shorebound Studios,Shorebound Studios
70,Call of Duty: Advanced Warfare - Gold Edition,3-Nov-14,59.99,0.16,57/78,"500,000?..?1,000,000",02:19,03:58,"Sledgehammer Games, Raven Software",Activision
1177,STARWHAL,29-Sep-14,11.99,0.8,91,"50,000?..?100,000",02:19,02:49,Breakfall,Breakfall
53,Guacamelee! Super Turbo Championship Edition,21-Aug-14,14.99,0.9,94/80,"200,000?..?500,000",02:18,01:53,DrinkBox Studios,DrinkBox Studios
1324,ReignMaker,16-Apr-14,14.99,0.38,73,"50,000?..?100,000",02:18,01:31,Frogdice,Frogdice
1356,Pressured,18-Jul-14,2.99,0.12,51,"200,000?..?500,000",02:18,00:59,Paul Marrable,KISS ltd
1381,Castlevania: Lords of Shadow ??Mirror of Fate HD,27-Mar-14,14.99,0.51,80,"100,000?..?200,000",02:17,02:17,MercurySteam,Konami Digital Entertainment
362,Q.U.B.E: Director's Cut,21-May-14,9.99,0.6,84,"200,000?..?500,000",02:17,02:16,Toxic Games,Toxic Games
1499,They Breathe,23-May-14,1.99,0.68,87,"50,000?..?100,000",02:16,00:45,The Working Parts,The Working Parts
1593,Sleeping Dogs: Definitive Edition,8-Oct-14,29.99,0.71,88,"1,000,000?..?2,000,000",02:15,00:31,"United Front Games, Feral Interactive,Mac","SQUARE ENIX, Feral Interactive,Mac"
1162,Potatoman Seeks the Troof,3-Dec-14,3.99,0.56,82,"100,000?..?200,000",02:14,00:44,Pixeljam,Pixeljam
1476,Yet Another Zombie Defense,28-Mar-14,0,0.66,86,"2,000,000?..?5,000,000",02:13,04:24,Awesome Games Studio,Awesome Games Studio
1280,Braveland,17-Mar-14,4.99,0.53,81,"200,000?..?500,000",02:13,02:55,Tortuga Team,Tortuga Team
200,Toybox Turbos,11-Nov-14,14.99,0.66,86/69,"100,000?..?200,000",02:13,02:48,Codemasters,Codemasters
142,The Room,28-Jul-14,4.99,0.97,97/73,"200,000?..?500,000",02:13,02:06,Fireproof Games,Fireproof Games
872,Cakewalk Loop Manager,17-Jun-14,0,NA,N/A,"200,000?..?500,000",02:13,00:44,Cakewalk,Cakewalk
302,Black Mirror I,17-Jun-14,9.99,0.53,81/60,"100,000?..?200,000",02:13,00:44,"Future Games, Unknown Identity",THQ Nordic
1515,Arcane Worlds,28-Jan-14,9.99,0.21,61,"20,000?..?50,000",02:13,00:44,Ranmantaru Games,Ranmantaru Games
3,Rise of Nations: Extended Edition,12-Jun-14,19.99,0.8,91/89,"500,000?..?1,000,000",02:12,01:37,"SkyBox Labs, Big Huge Games",Microsoft Studios
72,Wargame: Red Dragon,17-Apr-14,29.99,0.68,87/78,"500,000?..?1,000,000",02:12,01:34,Eugen Systems,Focus Home Interactive
907,QuestRun,18-Apr-14,4.99,0.06,38,"200,000?..?500,000",02:12,01:28,Cuve Games,Digerati Distribution
805,Deponia: The Complete Journey,8-Jul-14,29.99,0.74,89,"200,000?..?500,000",02:12,01:23,Daedalic Entertainment,Daedalic Entertainment
841,The Jackbox Party Pack,26-Nov-14,24.99,0.8,91,"200,000?..?500,000",02:10,02:57,"Jackbox Games, Inc.","Jackbox Games, Inc."
60,Split/Second,6-Oct-14,19.99,0.47,78/79,"50,000?..?100,000",02:10,02:40,Black Rock Studio,Disney Interactive
118,Jazzpunk: Director's Cut,7-Feb-14,14.99,0.8,91/75,"200,000?..?500,000",02:10,01:26,Necrophone Games,Necrophone Games
565,Of Guards And Thieves,16-Jul-14,0,0.6,84,"200,000?..?500,000",02:10,01:08,Subvert Games,Subvert Games
358,Only If,25-Jul-14,0,0.23,63/39,"1,000,000?..?2,000,000",02:10,00:43,Creability,Creability
304,How to Survive,29-Aug-14,14.99,0.56,82/60,"1,000,000?..?2,000,000",02:08,03:21,Eko Software,505 Games
1260,You Have to Win the Game,6-May-14,0,0.84,92,"500,000?..?1,000,000",02:08,02:21,Minor Key Games,Minor Key Games
1353,Paranormal State: Poison Spring,9-Apr-14,9.99,0.45,77,"50,000?..?100,000",02:08,00:42,Teyon,Legacy Games
835,Pixel Piracy,31-Jul-14,9.99,0.25,65,"500,000?..?1,000,000",02:06,01:24,Vitali Kirpu,
1226,Oniken: Unstoppable Edition,5-Feb-14,4.99,0.63,85,"100,000?..?200,000",02:06,00:42,JoyMasher,JoyMasher
923,Toribash,16-May-14,0,0.68,87,"2,000,000?..?5,000,000",02:04,02:22,Nabi Studios,"Nicalis, Inc."
29,Frozen Synapse Prime,14-Nov-14,24.99,0.24,64/83,"100,000?..?200,000",02:02,01:21,Double Eleven,Double Eleven
21,Door Kickers,20-Oct-14,19.99,0.9,94/83,"500,000?..?1,000,000",02:02,00:48,KillHouse Games,KillHouse Games
157,Blade Symphony,7-May-14,0.99,0.34,71/72,"200,000?..?500,000",02:01,01:36,Puny Human,Puny Human
1673,Terrorhedron Tower Defense,24-Jul-14,1.99,0.6,84,"100,000?..?200,000",02:01,00:40,Dan Walters,Dan Walters
814,A Date in the Park,14-Nov-14,0,0.66,86,"50,000?..?100,000",02:01,00:40,Cloak and Dagger Games,Cloak and Dagger Games
563,Realms of Arkania 3 - Shadows over Riva Classic,10-Jan-14,3.99,NA,N/A,"20,000?..?50,000",02:01,00:40,attic Entertainment Software GmbH,United Independent Entertainment GmbH
478,Post Master,7-Mar-14,4.99,0.09,46,"100,000?..?200,000",02:00,00:40,Excalibur,Excalibur Publishing
5,TowerFall Ascension,11-Mar-14,14.99,0.93,95/87,"200,000?..?500,000",02:00,00:28,Matt Thorson,Matt Makes Games Inc.
161,Space Hulk: Ascension,12-Nov-14,29.99,0.38,73/72,"100,000?..?200,000",01:59,00:39,Full Control Studios,Full Control
1569,ACE - Arena: Cyber Evolution,18-Aug-14,NA,NA,N/A,"200,000?..?500,000",01:58,00:39,Spearhead Games,Spearhead Games
190,Starpoint Gemini 2,26-Sep-14,34.99,0.33,70/70,"500,000?..?1,000,000",01:57,02:32,Little Green Men Games,Iceberg Interactive
168,Screencheat,21-Oct-14,14.99,0.8,91/71,"200,000?..?500,000",01:57,02:21,Samurai Punk,"Fellow Traveller, Samurai Punk"
860,House of 1000 Doors: The Palm of Zoroaster Collector's Edition,8-Jul-14,9.99,0.8,91,"50,000?..?100,000",01:56,01:02,Alawar,Viva Media
63,resident evil 4 / biohazard 4,27-Feb-14,19.99,0.58,83/79,"500,000?..?1,000,000",01:56,00:52,Capcom,Capcom
823,Uriel's Chasm,12-Sep-14,4.99,0.05,35,"200,000?..?500,000",01:56,00:38,Rail Slave Games,KISS ltd
229,Train Fever,4-Sep-14,19.99,0.19,60/67,"200,000?..?500,000",01:55,01:04,Urban Games,Good Shepherd Entertainment
546,Hero Siege,29-Jan-14,5.99,0.49,79,"1,000,000?..?2,000,000",01:55,01:01,"Elias Viglione, Jussi Kukkonen",Panic Art Studios
313,Pineview Drive,31-Jul-14,19.99,0.28,67/58,"50,000?..?100,000",01:55,00:38,VIS-Games,United Independent Entertainment GmbH
25,METAL GEAR RISING: REVENGEANCE,9-Jan-14,29.99,0.84,92/83,"500,000?..?1,000,000",01:54,02:49,PlatinumGames,Konami Digital Entertainment
370,Sniper Elite 3,27-Jun-14,29.99,0.47,78,"1,000,000?..?2,000,000",01:53,01:21,Rebellion,Rebellion
570,Nightmares from the Deep 2: The Siren`s Call,15-May-14,9.99,0.9,94,"50,000?..?100,000",01:53,01:15,Artifex Mundi,Artifex Mundi
1423,fault - milestone one,15-Dec-14,14.99,0.9,94,"200,000?..?500,000",01:53,00:37,ALICE IN DISSONANCE,Sekai Project
1328,South Park: The Stick of Truth,3-Mar-14,29.99,0.97,97,"2,000,000?..?5,000,000",01:52,05:46,Obsidian Entertainment,Ubisoft
27,ibb & obb,26-May-14,11.99,0.9,94/83,"200,000?..?500,000",01:52,01:27,"Sparpweed, Codeglue",Sparpweed
1693,Shadows on the Vatican Act I: Greed,9-Jun-14,6.99,0.25,65,"200,000?..?500,000",01:52,00:37,"10th Art Studio, Daring Touch","Adventure Productions, Daring Touch"
1335,Bloons TD 5,19-Nov-14,9.99,0.8,91,"200,000?..?500,000",01:50,03:32,Ninja Kiwi,Ninja Kiwi
1137,DarkEnd,17-Oct-14,1.99,0.24,64,"200,000?..?500,000",01:50,02:03,Kodots Games,KISS ltd
614,Batman: Arkham Origins Blackgate - Deluxe Edition,1-Apr-14,19.99,0.06,40,"500,000?..?1,000,000",01:50,01:13,Armature Studio,WB Games
1283,Creeper World 3: Arc Eternal,27-Mar-14,14.99,0.95,96,"100,000?..?200,000",01:49,01:10,Knuckle Cracker,Knuckle Cracker
1200,Guns n Zombies,30-Oct-14,7.99,0.3,68,"100,000?..?200,000",01:49,00:36,Krealit,Krealit
209,Metrocide,15-Dec-14,12.99,0.24,64/68,"20,000?..?50,000",01:49,00:36,Flat Earth Games,Flat Earth Games
353,Dragons and Titans,12-Mar-14,0,0.45,77/43,"1,000,000?..?2,000,000",01:48,01:11,Wyrmbyte,Versus Evil
230,SPINTIRES,12-Jun-14,14.99,0.6,84/67,"1,000,000?..?2,000,000",01:47,00:36,Oovee Game Studios,"Oovee Game Studios, IMGN.PRO"
1585,Hexcells Plus,19-Feb-14,2.99,0.9,94,"100,000?..?200,000",01:46,00:35,Matthew Brown,Matthew Brown
1530,8-Bit Commando,2-Jun-14,2.99,0.31,69,"50,000?..?100,000",01:46,00:35,2DEngine,2DEngine
171,Styx: Master of Shadows,7-Oct-14,29.99,0.56,82/71,"500,000?..?1,000,000",01:45,02:20,Cyanide Studio,Focus Home Interactive
582,"Spy Fox in ""Dry Cereal""",17-Apr-14,6.99,0.9,94,"50,000?..?100,000",01:45,01:09,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios"
251,Silence of the Sleep,1-Oct-14,4.99,0.43,76/66,"100,000?..?200,000",01:45,00:21,Jesse Makkonen,Jesse Makkonen
174,The Crew,1-Dec-14,29.99,0.27,66/71,"200,000?..?500,000",01:43,01:21,Ivory Tower in collaboration with Ubisoft Reflections,Ubisoft
666,Floating Point,6-Jun-14,0,0.93,95,"500,000?..?1,000,000",01:42,01:36,Suspicious Developments,Suspicious Developments
1125,Dead Bits,7-Jun-14,0.99,0.18,59,"1,000,000?..?2,000,000",01:42,01:25,Microblast Games,Microblast Games
283,Goat Simulator,1-Apr-14,9.99,0.71,88/62,"2,000,000?..?5,000,000",01:42,00:25,Coffee Stain Studios,Coffee Stain Publishing
189,Anomaly Defenders,29-May-14,9.99,0.45,77/70,"50,000?..?100,000",01:41,01:07,11 bit studios,11 bit studios
1095,Robotex,19-Nov-14,4.99,0.03,30,"100,000?..?200,000",01:41,00:33,YFYX GAMES,YFYX GAMES
821,Magicite,9-Jun-14,9.99,0.66,86,"200,000?..?500,000",01:40,01:35,SmashGames,SmashGames
112,Tropico 5,23-May-14,19.99,0.45,77/75,"1,000,000?..?2,000,000",01:40,01:03,Haemimont Games,Kalypso Media Digital
579,Nux,15-Aug-14,6.99,0.08,44,"200,000?..?500,000",01:40,00:35,Idigicon,KISS ltd
133,King's Bounty: Dark Side,19-Aug-14,12.99,0.3,68/73,"100,000?..?200,000",01:40,00:33,1C-SoftClub,1C Entertainment
33,Lethal League,27-Aug-14,13.99,0.93,95/82,"500,000?..?1,000,000",01:39,01:32,Team Reptile,Team Reptile
697,Manhunter,30-May-14,4.99,0.03,30,"100,000?..?200,000",01:38,00:32,Silden,KISS ltd
222,Blackguards,22-Jan-14,9.99,0.23,63/68,"500,000?..?1,000,000",01:37,01:48,Daedalic Entertainment,Daedalic Entertainment
461,The Book of Legends,14-Mar-14,14.99,0.23,63,"50,000?..?100,000",01:37,00:32,Aldorlea Games,Aldorlea Games
246,A Bird Story,7-Nov-14,3.99,0.6,84/66,"200,000?..?500,000",01:35,02:04,0bird Games,0bird Games
450,GunZ 2: The Second Duel,1-May-14,0,0.27,66,"2,000,000?..?5,000,000",01:34,01:34,"Masangsoft, Inc.","Masangsoft, Inc."
1303,Doorways: The Underworld,17-Sep-14,9.99,0.28,67,"50,000?..?100,000",01:34,00:31,Saibot Studios,Saibot Studios
297,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,15-Sep-14,29.99,0.51,80/61,"200,000?..?500,000",01:33,01:51,"CyberConnect2 Co., Ltd.",BANDAI NAMCO Entertainment
1208,Sudeki,24-Feb-14,5.99,0.71,88,"100,000?..?200,000",01:33,00:31,Climax Studios,Climax Group
1442,Millennium 5 - The Battle of the Millennium,7-Nov-14,9.99,NA,N/A,"20,000?..?50,000",01:32,00:30,Aldorlea Games,Aldorlea Games
1174,Chronology,12-May-14,4.99,0.77,90,"100,000?..?200,000",01:31,00:30,Bedtime Digital Games,Bedtime Digital Games
342,Blade Kitten,22-May-14,2.99,0.58,83/52,"50,000?..?100,000",01:31,00:30,Krome Studios,Krome Studios
15,Shovel Knight: Treasure Trove,26-Jun-14,24.99,0.95,96/85,"200,000?..?500,000",01:30,02:21,Yacht Club Games,Yacht Club Games
1537,LOVE,7-Feb-14,2.99,0.87,93,"50,000?..?100,000",01:30,01:00,Fred Wood,Fred Wood
879,Platypus II,15-Aug-14,6.99,0.25,65,"200,000?..?500,000",01:30,00:30,Idigicon,KISS ltd
988,Frederic: Evil Strikes Back,23-May-14,7.99,0.6,84,"100,000?..?200,000",01:30,00:30,Forever Entertainment S. A.,Forever Entertainment S. A.
1010,Millie,18-Apr-14,3.99,0.56,82,"100,000?..?200,000",01:30,00:30,Forever Entertainment S. A.,Forever Entertainment S. A.
898,Claire,7-Jul-14,9.99,0.34,71,"50,000?..?100,000",01:30,00:30,Hailstorm Games,Hailstorm Games
271,Echelon: Wind Warriors,8-Aug-14,3.99,0.47,78/63,"0?..?20,000",01:30,00:30,MADia Entertainment,Buka Entertainment
1272,Damned,6-Oct-14,9.99,0.36,72,"200,000?..?500,000",01:29,01:26,9heads Game Studios,9heads Game Studios
782,Betrayer,24-Mar-14,4.99,0.53,81,"200,000?..?500,000",01:27,00:58,Blackpowder Games,Blackpowder Games
1634,Nearwood - Collector's Edition,16-Apr-14,9.99,0.71,88,"20,000?..?50,000",01:27,00:29,MagicIndie,Viva Media
223,Call of Duty: Ghosts,25-Mar-14,59.99,0.11,50/68,"1,000,000?..?2,000,000",01:25,01:34,Infinity Ward,Activision
998,Ultra Street Fighter IV,7-Aug-14,29.99,0.74,89,"500,000?..?1,000,000",01:25,01:00,Capcom,Capcom
61,The Last Door - Collector's Edition,20-May-14,9.99,0.95,96/79,"100,000?..?200,000",01:24,00:30,The Game Kitchen,Phoenix Online Publishing
530,Turbo Dismount,21-May-14,9.99,0.8,91,"200,000?..?500,000",01:21,01:48,Secret Exit Ltd.,Secret Exit Ltd.
437,Deep Dungeons of Doom,14-Oct-14,4.99,0.87,93,"200,000?..?500,000",01:21,01:14,Bossa Studios,Bossa Studios
1412,If My Heart Had Wings,24-Nov-14,14.99,0.84,92,"100,000?..?200,000",01:21,01:13,MoeNovel,MoeNovel
583,Abyss: The Wraiths of Eden,3-Apr-14,9.99,0.71,88,"100,000?..?200,000",01:20,00:53,Artifex Mundi,Artifex Mundi
173,FOTONICA,6-Nov-14,14.99,0.77,90/71,"50,000?..?100,000",01:19,00:52,Santa Ragione,Santa Ragione
294,Original War,27-Jan-14,4.99,0.84,92/61,"100,000?..?200,000",01:19,00:26,Altar Games,Bohemia Interactive
69,GRID Autosport,26-Jun-14,39.99,0.39,74/78,"500,000?..?1,000,000",01:17,01:31,"Codemasters Racing, Feral Interactive,Mac, Feral Interactive,Linux","Codemasters, Feral Interactive,Mac, Feral Interactive,Linux"
19,Ultimate General: Gettysburg,16-Oct-14,14.99,0.6,84/84,"200,000?..?500,000",01:17,01:16,Game-Labs,Game-Labs
1212,Racer 8,6-Jun-14,4.99,0.08,43,"200,000?..?500,000",01:17,01:12,30.06 Studios Ltd,KISS ltd
1188,The Desolate Hope,5-May-14,0,0.8,91,"200,000?..?500,000",01:16,01:48,Scott Cawthon,Scott Cawthon
402,Inside The Gear,21-Nov-14,1.99,0.13,52,"50,000?..?100,000",01:15,00:25,Mykhail Konokh,Mykhail Konokh
1036,Disciples III: Reincarnation,14-Feb-14,9.99,0.27,66,"50,000?..?100,000",01:15,00:25,Akella,bitComposer Games
1352,Tales from the Borderlands,25-Nov-14,14.99,0.93,95,"500,000?..?1,000,000",01:13,01:36,Telltale Games,Telltale Games
1526,Life Goes On: Done to Death,17-Apr-14,12.99,0.95,96,"100,000?..?200,000",01:13,01:14,Infinite Monkeys Entertainment Ltd.,Infinite Monkeys Entertainment Ltd.
1299,FINAL FANTASY XIII,9-Oct-14,15.99,0.34,71,"500,000?..?1,000,000",01:12,01:56,Square Enix,Square Enix
48,METAL GEAR SOLID V: GROUND ZEROES,18-Dec-14,19.99,0.56,82/80,"500,000?..?1,000,000",01:08,01:02,Kojima Productions,Konami Digital Entertainment
717,1954 Alcatraz,11-Mar-14,9.99,0.33,70,"100,000?..?200,000",01:08,00:40,"Daedalic Entertainment, Irresponsible Games",Daedalic Entertainment
875,Z Steel Soldiers,1-Aug-14,12.99,0.09,46,"50,000?..?100,000",01:08,00:22,TickTock Games,"KISS ltd, Kavcom"
844,Back to Bed,6-Aug-14,5.99,0.43,76,"500,000?..?1,000,000",01:06,00:56,Bedtime Digital Games,Bedtime Digital Games
95,Mercenary Kings: Reloaded Edition,25-Mar-14,19.99,0.39,74/76,"200,000?..?500,000",01:05,01:19,Tribute Games Inc.,Tribute Games Inc.
85,Xenonauts,16-Jun-14,24.99,0.68,87/77,"200,000?..?500,000",01:05,00:57,Goldhawk Interactive,Goldhawk Interactive
523,Alchemy Mysteries: Prague Legends,22-Dec-14,1.99,0.45,77,"100,000?..?200,000",01:05,00:21,Jetdogs Studios,Jetdogs Studios
701,Elliot Quest,10-Nov-14,9.99,0.36,72,"20,000?..?50,000",01:03,00:21,Ansimuz Games,PlayEveryWare
306,Murdered: Soul Suspect,3-Jun-14,29.99,0.63,85/59,"500,000?..?1,000,000",01:01,01:21,Airtight Games,Square Enix
301,F1 2014,16-Oct-14,29.99,0.45,77/61,"100,000?..?200,000",01:01,01:20,Codemasters,Codemasters
1427,The Stalin Subway,19-Sep-14,3.99,0.13,53,"0?..?20,000",01:01,00:20,Orion Games,Buka Entertainment
247,Wrack,30-Sep-14,9.99,0.36,72/66,"20,000?..?50,000",01:00,00:20,Final Boss Entertainment,Final Boss Entertainment
1485,Game of Thrones - A Telltale Games Series,2-Dec-14,14.99,0.45,77,"500,000?..?1,000,000",00:59,00:27,Telltale Games,Telltale Games
882,Gauntlet Slayer Edition,23-Sep-14,19.99,0.45,77,"500,000?..?1,000,000",00:58,01:11,Arrowhead Game Studios,WB Games
1242,Hexcells Infinite,1-Sep-14,4.99,0.95,96,"100,000?..?200,000",00:58,00:52,Matthew Brown,Matthew Brown
902,8BitBoy,5-May-14,11.99,0.39,74,"200,000?..?500,000",00:57,00:19,AwesomeBlade,AwesomeBlade
245,Among the Sleep - Enhanced Edition,29-May-14,16.99,0.66,86/66,"200,000?..?500,000",00:56,01:13,Krillbite Studio,Krillbite Studio
457,The LEGO Movie - Videogame,7-Feb-14,19.99,0.51,80,"200,000?..?500,000",00:56,00:55,"TT Fusion, Traveller's Tales, Feral Interactive,Mac","Warner Bros. Interactive Entertainment, Feral Interactive,Mac"
71,LISA,15-Dec-14,9.99,0.93,95/78,"200,000?..?500,000",00:55,01:44,Dingaling,"Dingaling Productions, LLC"
1565,CastleMiner Z,3-Feb-14,3.99,0.36,72,"200,000?..?500,000",00:55,00:39,DigitalDNA Games LLC,DigitalDNA Games LLC
417,Epigenesis,1-Aug-14,0,0.25,65,"200,000?..?500,000",00:55,00:36,Dead Shark Triplepunch,Dead Shark Triplepunch
1216,Fuse,28-Mar-14,0,0.22,62,"500,000?..?1,000,000",00:55,00:26,Mixamo,Mixamo
1362,Akane the Kunoichi,2-May-14,2.99,0.18,59,"50,000?..?100,000",00:54,00:18,Haruneko Entertainment,Haruneko Entertainment
1287,Double Action: Boogaloo,23-Oct-14,0,0.84,92,"2,000,000?..?5,000,000",00:53,01:22,Double Action Factory,Double Action Factory
203,Octodad: Dadliest Catch,30-Jan-14,14.99,0.84,92/69,"500,000?..?1,000,000",00:53,00:48,Young Horses,Young Horses
296,Bus Driver,3-Jun-14,7.99,0.36,72/61,"200,000?..?500,000",00:53,00:35,SCS Software,SCS Software
82,NEO Scavenger,15-Dec-14,14.99,0.74,89/77,"100,000?..?200,000",00:52,00:56,Blue Bottle Games,Blue Bottle Games
248,BlazeRush,28-Oct-14,9.99,0.68,87/66,"100,000?..?200,000",00:52,00:27,Targem Games,Targem Games
207,Rollers of the Realm,18-Nov-14,9.99,0.8,91/68,"100,000?..?200,000",00:52,00:17,Phantom Compass,ATLUS USA
201,Eurofighter Typhoon,2-May-14,2.99,0.04,32/69,"50,000?..?100,000",00:52,00:17,Rage Software,Funbox Media Ltd
446,Robowars,24-Oct-14,14.99,0.01,8,"100,000?..?200,000",00:51,00:34,N-Game Studios,"Lace Games, KISS ltd"
35,WildStar,3-Jun-14,0,0.34,71/82,"1,000,000?..?2,000,000",00:50,00:49,Carbine Studios,NCSOFT
1552,Arctico,24-Nov-14,9.99,0.36,72,"20,000?..?50,000",00:49,00:16,"Claudio Norori, Antonio Vargas, Martin Norori",
332,DreadOut,15-May-14,14.99,0.43,76/55,"200,000?..?500,000",00:48,00:56,Digital Happiness,Digital Happiness
1096,Space Farmers,17-Apr-14,9.99,0.45,77,"200,000?..?500,000",00:48,00:48,BumpkinBrothers,KISS ltd
141,A Story About My Uncle,28-May-14,12.99,0.84,92/73,"500,000?..?1,000,000",00:46,01:16,Gone North Games,Coffee Stain Publishing
687,School of Dragons,4-Dec-14,0,0.11,50,"1,000,000?..?2,000,000",00:46,00:45,"JumpStart Games, Inc.","JumpStart Games, Inc."
495,One Finger Death Punch,3-Mar-14,4.99,0.99,98,"500,000?..?1,000,000",00:46,00:22,Silver Dollar Games,Silver Dollar Games
771,Cubic Castles,13-Aug-14,0,0.34,71,"500,000?..?1,000,000",00:46,00:15,Cosmic Cow LLC,Cosmic Cow LLC
481,Hexcells,19-Feb-14,2.99,0.95,96,"100,000?..?200,000",00:45,00:29,Matthew Brown,Matthew Brown
1451,Abalone,23-Apr-14,6.99,0.16,56,"0?..?20,000",00:45,00:29,Games Up,Asmodee Digital
1408,Freddi Fish and the Case of the Missing Kelp Seeds,17-Apr-14,6.99,0.95,96,"50,000?..?100,000",00:45,00:15,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios"
941,Date Warp,2-Sep-14,9.99,0.8,91,"0?..?20,000",00:45,00:15,Hanako Games,Hanako Games
1360,Street Racing Syndicate,24-Apr-14,2.99,0.56,82,"200,000?..?500,000",00:44,00:39,Eutechnyx,Funbox Media Ltd
146,Space Run,13-Jun-14,14.99,0.66,86/73,"100,000?..?200,000",00:44,00:14,Passtech Games,Focus Home Interactive
1342,Sisyphus Reborn,19-Dec-14,0,0.9,94,"50,000?..?100,000",00:44,00:14,Myshkin Entertainment,Myshkin Entertainment
554,Magicmaker,22-Sep-14,9.99,0.77,90,"20,000?..?50,000",00:43,00:14,Tasty Stewdios LLC,Tasty Stewdios LLC
435,Car Mechanic Simulator 2014,24-Jan-14,6.99,0.53,81,"500,000?..?1,000,000",00:42,00:36,"PlayWay S.A., Red Dot Games",PlayWay S.A.
259,Prime World,31-Mar-14,0,0.18,59/65,"500,000?..?1,000,000",00:41,00:41,Nival,Nival
766,Sniper Art of Victory,31-Jan-14,2.99,0.04,32,"200,000?..?500,000",00:41,00:41,CI Games,CI Games
268,Gods Will Be Watching,24-Jul-14,9.99,0.36,72/64,"200,000?..?500,000",00:41,00:20,Deconstructeam,Devolver Digital
62,Half Minute Hero: The Second Coming,4-Apr-14,9.99,0.84,92/79,"50,000?..?100,000",00:41,00:13,Opus,Marvelous
931,Fingerbones,20-Mar-14,0,0.49,79,"200,000?..?500,000",00:40,00:26,David Szymanski,David Szymanski
1428,Pajama Sam: No Need to Hide When It's Dark Outside,17-Apr-14,6.99,0.97,97,"50,000?..?100,000",00:40,00:13,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios"
1329,Trucks & Trailers,4-Jun-14,4.99,0.21,61,"200,000?..?500,000",00:39,00:13,SCS Software,SCS Software
1686,Splatter - Zombie Apocalypse,4-Jun-14,0.99,0.74,89,"200,000?..?500,000",00:39,00:13,Dreamworlds,Dreamworlds
692,METAL SLUG 3,14-Feb-14,7.99,0.8,91,"500,000?..?1,000,000",00:38,00:35,"SNK CORPORATION, DotEmu",SNK CORPORATION
1195,One Way Heroics,28-Feb-14,3.49,0.9,94,"200,000?..?500,000",00:38,00:25,Smoking WOLF,AGM PLAYISM
182,Nosferatu: The Wrath of Malachi,6-Mar-14,2.99,0.71,88/70,"200,000?..?500,000",00:36,00:46,Idol FX,Funbox Media Ltd
181,Halo: Spartan Assault,4-Apr-14,2.99,0.51,80/70,"200,000?..?500,000",00:36,00:18,"Vanguard Games, 343 Industries",Microsoft Studios
1375,Killer is Dead - Nightmare Edition,23-May-14,19.99,0.43,76,"1,000,000?..?2,000,000",00:35,00:58,KADOKAWA GAMES / GRASSHOPPER MANUFACTURE,Deep Silver
150,Heavy Bullets,18-Sep-14,9.99,0.58,83/72,"100,000?..?200,000",00:34,00:54,Terri Vellmann,Devolver Digital
767,Ampu-Tea,30-May-14,4.99,0.3,68,"200,000?..?500,000",00:34,00:22,ProjectorGames,KISS ltd
928,Hyper Fighters,23-Jan-14,2.99,0.03,29,"100,000?..?200,000",00:34,00:22,Team 6 Studios,Funbox Media Ltd
