#,Game,Games,Release date,Price,Score rank(Userscore / Metascore),Owners,Playtime (Median),Developer(s),Publisher(s),,,,,,,,,
140,"Gremlins, Inc.",Gremlins-Inc,10-Mar-16,$14.99,68% (87%,75%),"100,000?..?200,000",05:20 (01:30),"Alexey Bokulev, Sergei Klimov, Charlie Oscar Lima Tango Interactive Entertainment",The Merchant Guild of Rund (Limited),,,,,,,,
139,Silence,Silence,15-Nov-16,$19.99,63% (85%,75%),"100,000?..?200,000",02:23 (00:59),Daedalic Entertainment,Daedalic Entertainment,,,,,,,,
145,Seasons after Fall,Seasons-after-Fall,2-Sep-16,$14.99,58% (83%,75%),"200,000?..?500,000",01:47 (01:11),Swing Swing Submarine,Focus Home Interactive,,,,,,,,
148,Event[0],Event[0],14-Sep-16,$19.99,47% (78%,75%),"100,000?..?200,000",01:34 (01:02),Ocelot Society,Ocelot Society,,,,,,,,
142,Space Run Galaxy,Space-Run-Galaxy,17-Jun-16,$19.99,31% (69%,75%),"100,000?..?200,000",00:00 (00:00),Passtech Games,Focus Home Interactive,,,,,,,,
170,Epistory - Typing Chronicles,Epistory---Typing-Chronicles,30-Mar-16,$14.99,93% (95%,74%),"200,000?..?500,000",02:06 (01:59),Fishing Cactus,"Fishing Cactus, Plug In Digital",,,,,,,,
163,Neon Chrome,Neon-Chrome,28-Apr-16,$14.99,90% (94%,74%),"200,000?..?500,000",00:00 (00:00),10tons Ltd,10tons Ltd,,,,,,,,
155,Sora,Sora,5-Jan-16,$8.99,90% (94%,74%),"20,000?..?50,000",03:17 (01:05),Orange_Juice,Fruitbat Factory,,,,,,,,
162,Headlander,Headlander,25-Jul-16,$19.99,77% (90%,74%),"50,000?..?100,000",03:37 (03:28),Double Fine Productions,Adult Swim Games,,,,,,,,
156,The Curious Expedition,The-Curious-Expedition,2-Sep-16,$14.99,71% (88%,74%),"100,000?..?200,000",03:40 (03:39),Maschinen-Mensch,Maschinen-Mensch,,,,,,,,
168,Disgaea PC,Disgaea-PC,24-Feb-16,$14.99,68% (87%,74%),"200,000?..?500,000",03:30 (04:31),"Nippon Ichi Software, Inc.","NIS America, Inc.",,,,,,,,
164,Blacksea Odyssey,Blacksea-Odyssey,1-Jun-16,$9.99,68% (87%,74%),"20,000?..?50,000",00:00 (00:00),Blacksea Odyssey,Spiral Summit Games,,,,,,,,
161,The Turing Test,The-Turing-Test,30-Aug-16,$19.99,66% (86%,74%),"200,000?..?500,000",01:25 (02:19),Bulkhead Interactive,Square Enix,,,,,,,,
151,Stories: The Path of Destinies,Stories:-The-Path-of-Destinies,12-Apr-16,$14.99,63% (85%,74%),"1,000,000?..?2,000,000",01:44 (01:58),Spearhead Games,Spearhead Games,,,,,,,,
157,Yesterday Origins,Yesterday-Origins,10-Nov-16,$14.99,58% (83%,74%),"20,000?..?50,000",00:00 (00:00),Pendulo Studios,Microids,,,,,,,,
158,The Elder Scrolls V: Skyrim Special Edition,The-Elder-Scrolls-V:-Skyrim-Special-Edition,27-Oct-16,$39.99,56% (82%,74%),"5,000,000?..?10,000,000",07:08 (01:40),Bethesda Game Studios,Bethesda Softworks,,,,,,,,
171,Heaven's Hope - Special Edition,Heavens-Hope---Special-Edition,25-Feb-16,$9.99,53% (81%,74%),"0?..?20,000",00:00 (00:00),Mosaic Mask Studios,EuroVideo Medien GmbH,,,,,,,,
159,Far Cry Primal,Far-Cry-Primal,29-Feb-16,$49.99,43% (76%,74%),"500,000?..?1,000,000",05:58 (04:49),Ubisoft,Ubisoft,,,,,,,,
165,Slain: Back from Hell,Slain:-Back-from-Hell,24-Mar-16,$12.99,33% (70%,74%),"50,000?..?100,000",00:04 (00:01),Andrew Gilmour,Digerati Distribution,,,,,,,,
167,Master of Orion,Master-of-Orion,26-Feb-16,$29.99,31% (69%,74%),"200,000?..?500,000",06:28 (08:47),NGD Studios,Wargaming Labs,,,,,,,,
152,Virginia,Virginia,22-Sep-16,$9.99,28% (67%,74%),"50,000?..?100,000",03:33 (01:11),Variable State,505 Games,,,,,,,,
166,Eagle Flight,Eagle-Flight,20-Dec-16,$9.99,27% (66%,74%),"0?..?20,000",00:00 (00:00),Ubisoft Montreal Studio,Ubisoft,,,,,,,,
154,WWE 2K16,WWE-2K16,10-Mar-16,$49.99,23% (63%,74%),"100,000?..?200,000",00:02 (00:00),"Visual Concepts, Yuke's Co., LTD",2K,,,,,,,,
153,Street Fighter V,Street-Fighter-V,15-Feb-16,$19.99,14% (54%,74%),"200,000?..?500,000",05:11 (01:20),Capcom,Capcom,,,,,,,,
182,Ladykiller in a Bind,Ladykiller-in-a-Bind,10-Oct-16,$19.99,93% (95%,73%),"0?..?20,000",12:10 (04:03),Love Conquers All Games,Love Conquers All Games,,,,,,,,
172,Poly Bridge,Poly-Bridge,12-Jul-16,$9.99,74% (89%,73%),"500,000?..?1,000,000",01:38 (00:31),Dry Cactus,Dry Cactus,,,,,,,,
181,The Deadly Tower of Monsters,The-Deadly-Tower-of-Monsters,19-Jan-16,$14.99,74% (89%,73%),"50,000?..?100,000",00:05 (00:01),ACE Team,ATLUS USA,,,,,,,,
184,Turmoil,Turmoil,2-Jun-16,$9.99,74% (89%,73%),"200,000?..?500,000",03:36 (04:57),Gamious,Gamious,,,,,,,,
177,Call of Duty: Infinite Warfare,Call-of-Duty:-Infinite-Warfare,3-Nov-16,$59.99,7% (40%,73%),"500,000?..?1,000,000",01:50 (01:10),Infinity Ward,Activision,,,,,,,,
176,Project Highrise,Project-Highrise,8-Sep-16,$19.99,53% (81%,73%),"200,000?..?500,000",05:01 (06:52),SomaSim,Kasedo Games,,,,,,,,
178,Hard Reset Redux,Hard-Reset-Redux,3-Jun-16,$19.99,53% (81%,73%),"100,000?..?200,000",01:56 (01:49),Flying Wild Hog,Good Shepherd Entertainment,,,,,,,,
180,Punch Club,Punch-Club,8-Jan-16,$9.99,51% (80%,73%),"500,000?..?1,000,000",02:51 (04:32),Lazy Bear Games,tinyBuild,,,,,,,,
173,Warlords Battlecry III,Warlords-Battlecry-III,22-Jan-16,$9.99,45% (77%,73%),"20,000?..?50,000",00:00 (00:00),Infinite Interactive,"Retroism, Enlight Software Limited",,,,,,,,
179,The Flame in the Flood,The-Flame-in-the-Flood,24-Feb-16,$14.99,43% (76%,73%),"500,000?..?1,000,000",16:53 (01:33),The Molasses Flood,"The Molasses Flood, Curve Digital",,,,,,,,
183,Livelock,Livelock,30-Aug-16,$9.99,41% (75%,73%),"20,000?..?50,000",00:50 (00:16),Tuque Games,Perfect World Entertainment,,,,,,,,
194,Layers of Fear,Layers-of-Fear,15-Feb-16,$19.99,80% (91%,72%),"2,000,000?..?5,000,000",02:24 (01:22),Bloober Team SA,Aspyr,,,,,,,,
193,Hitman GO: Definitive Edition,Hitman-GO:-Definitive-Edition,23-Feb-16,$7.99,60% (84%,72%),"100,000?..?200,000",00:09 (00:05),Square Enix Montr√©al,Square Enix,,,,,,,,
188,Lichtspeer,Lichtspeer,27-Sep-16,$9.99,58% (83%,72%),"0?..?20,000",00:00 (00:00),Lichthund,Lichthund,,,,,,,,
189,Duke Nukem 3D: 20th Anniversary World Tour,Duke-Nukem-3D:-20th-Anniversary-World-Tour,11-Oct-16,$19.99,56% (82%,72%),"20,000?..?50,000",05:05 (06:34),"Nerve Software, Gearbox Software, LLC",Gearbox Publishing,,,,,,,,
190,Demetrios - The BIG Cynical Adventure,Demetrios---The-BIG-Cynical-Adventure,31-May-16,$9.99,56% (82%,72%),"0?..?20,000",00:00 (00:00),COWCAT,COWCAT,,,,,,,,
195,Rad Rodgers: World One,Rad-Rodgers:-World-One,1-Dec-16,$19.99,56% (82%,72%),"0?..?20,000",00:00 (00:00),"Slipgate Studios??,HandyGames"," 3D Realms""",,,,,,,,
185,Valentino Rossi The Game,Valentino-Rossi-The-Game,16-Jun-16,$29.99,41% (75%,72%),"20,000?..?50,000",03:46 (01:15),Milestone S.r.l.,Milestone S.r.l.,,,,,,,,
187,Steep,Steep,2-Dec-16,$29.99,39% (74%,72%),"500,000?..?1,000,000",01:43 (01:09),"Ubisoft Annecy, Ubisoft Montpellier, Ubisoft Kiev",Ubisoft,,,,,,,,
186,Dofus,Dofus,15-Nov-16,Free,36% (72%,72%),"50,000?..?100,000",24:50 (27:59),Ankama Studio,Ankama Games,,,,,,,,
200,Crazy Machines 3,Crazy-Machines-3,18-Oct-16,$9.99,95% (96%,71%),"50,000?..?100,000",02:37 (03:22),Fakt Software,Daedalic Entertainment,,,,,,,,
204,Corpse Party,Corpse-Party,25-Apr-16,$14.99,84% (92%,71%),"20,000?..?50,000",00:29 (00:09),GrisGris,"XSEED Games, Marvelous USA, Inc.",,,,,,,,
205,Aragami,Aragami,4-Oct-16,$19.99,74% (89%,71%),"200,000?..?500,000",27:27 (00:47),Lince Works,Lince Works,,,,,,,,
201,Grow Up,Grow-Up,16-Aug-16,$9.99,71% (88%,71%),"50,000?..?100,000",00:29 (00:09),"Reflections, a Ubisoft Studio",Ubisoft,,,,,,,,
208,The Order of the Thorne - The King's Challenge,The-Order-of-the-Thorne---The-Kings-Challenge,26-Jan-16,$9.99,60% (84%,71%),"0?..?20,000",00:00 (00:00),Infamous Quests,Infamous Quests,,,,,,,,
197,Song of the Deep,Song-of-the-Deep,12-Jul-16,$14.99,53% (81%,71%),"50,000?..?100,000",01:42 (00:34),Insomniac Games,GameTrust Games,,,,,,,,
196,Overfall,Overfall,17-May-16,$14.99,51% (80%,71%),"20,000?..?50,000",02:12 (02:11),Pera Games,Pera Games,,,,,,,,
206,Halcyon 6: Starbase Commander,Halcyon-6:-Starbase-Commander,8-Sep-16,$14.99,49% (79%,71%),"50,000?..?100,000",02:43 (00:54),"Massive Damage, Inc.","Massive Damage, Inc.",,,,,,,,
198,Klang,Klang,22-Sep-16,$14.99,49% (79%,71%),"0?..?20,000",00:46 (00:15),Tinimations,Snow Cannon Games,,,,,,,,
199,Dead by Daylight,Dead-by-Daylight,14-Jun-16,$19.99,45% (77%,71%),"5,000,000?..?10,000,000",09:44 (02:55),Behaviour Digital Inc.,Behaviour Digital Inc.,,,,,,,,
203,Transport Fever,Transport-Fever,8-Nov-16,$34.99,43% (76%,71%),"200,000?..?500,000",04:21 (03:52),Urban Games,Good Shepherd Entertainment,,,,,,,,
202,Men of Valor,Men-of-Valor,9-Feb-16,$9.99,33% (70%,71%),"20,000?..?50,000",00:00 (00:00),2015,THQ Nordic,,,,,,,,
207,Mantis Burn Racing,Mantis-Burn-Racing,5-Jul-16,$14.99,31% (69%,71%),"0?..?20,000",00:00 (00:00),VooFoo Studios,VooFoo Studios,,,,,,,,
213,Brigador: Up-Armored Edition,Brigador:-Up-Armored-Edition,2-Jun-16,$19.99,95% (96%,70%),"200,000?..?500,000",01:36 (01:35),"Stellar Jockeys, Gausswerks",Stellar Jockeys,,,,,,,,
210,SENRAN KAGURA SHINOVI VERSUS,SENRAN-KAGURA-SHINOVI-VERSUS,1-Jun-16,$29.99,90% (94%,70%),"50,000?..?100,000",00:20 (00:13),Tamsoft,"XSEED Games, Marvelous USA, Inc., Marvelous",,,,,,,,
219,Near Death,Near-Death,2-Aug-16,$14.99,80% (91%,70%),"20,000?..?50,000",00:00 (00:00),Orthogonal Games,Orthogonal Games,,,,,,,,
217,BUTCHER,BUTCHER,5-Oct-16,$9.99,77% (90%,70%),"20,000?..?50,000",00:13 (00:07),Transhuman Design,Transhuman Design,,,,,,,,
215,Human: Fall Flat,Human:-Fall-Flat,22-Jul-16,$14.99,77% (90%,70%),"1,000,000?..?2,000,000",03:17 (01:08),No Brakes Games,Curve Digital,,,,,,,,
211,Mother Russia Bleeds,Mother-Russia-Bleeds,5-Sep-16,$14.99,66% (86%,70%),"200,000?..?500,000",00:00 (00:00),Le Cartel Studio,Devolver Digital,,,,,,,,
212,The Warlock of Firetop Mountain,The-Warlock-of-Firetop-Mountain,30-Aug-16,$19.99,53% (81%,70%),"100,000?..?200,000",01:25 (01:19),Tin Man Games,Tin Man Games,,,,,,,,
214,Ember,Ember,9-Sep-16,$9.99,43% (76%,70%),"50,000?..?100,000",00:04 (00:01),N-Fusion Interactive,505 Games,,,,,,,,
218,Marooners,Marooners,15-Sep-16,$9.99,31% (69%,70%),"100,000?..?200,000",00:34 (00:22),M2H,M2H,,,,,,,,
229,Farming Simulator 17,Farming-Simulator-17,24-Oct-16,$24.99,80% (91%,69%),"500,000?..?1,000,000",06:14 (02:32),Giants Software,Focus Home Interactive,,,,,,,,
227,Aurion: Legacy of the Kori-Odan,Aurion:-Legacy-of-the-Kori-Odan,14-Apr-16,$14.99,80% (91%,69%),"50,000?..?100,000",03:31 (01:10),Kiro'o Games,"Playdius, Plug In Digital",,,,,,,,
231,Sorcery! Parts 1 and 2,Sorcery!-Parts-1-and-2,2-Feb-16,$9.99,71% (88%,69%),"50,000?..?100,000",00:05 (00:01),inkle Ltd,inkle Ltd,,,,,,,,
228,Cobalt,Cobalt,2-Feb-16,$14.99,71% (88%,69%),"20,000?..?50,000",00:00 (00:00),Oxeye Game Studio,Mojang,,,,,,,,
221,TransOcean 2: Rivals,TransOcean-2:-Rivals,10-May-16,$24.99,7% (42%,69%),"20,000?..?50,000",00:00 (00:00),Deck13 Hamburg,astragon Entertainment,,,,,,,,
220,Okhlos: Omega,Okhlos:-Omega,18-Aug-16,$12.99,58% (83%,69%),"100,000?..?200,000",04:01 (01:20),Coffee Powered Machine,Devolver Digital,,,,,,,,
224,99Vidas,99Vidas,22-Dec-16,$12.99,53% (81%,69%),"0?..?20,000",02:02 (00:40),QUByte Interactive,QUByte Interactive,,,,,,,,
223,8-Bit Armies,8-Bit-Armies,22-Apr-16,$14.99,51% (80%,69%),"100,000?..?200,000",00:01 (00:00),Petroglyph,Petroglyph,,,,,,,,
225,Diaries of a Spaceport Janitor,Diaries-of-a-Spaceport-Janitor,16-Sep-16,$9.99,47% (78%,69%),"20,000?..?50,000",00:00 (00:00),Sundae Month,tinyBuild,,,,,,,,
226,Fragments of Him,Fragments-of-Him,3-May-16,$9.99,45% (77%,69%),"0?..?20,000",00:00 (00:00),Sassybot,Sassybot,,,,,,,,
222,How to Survive 2,How-to-Survive-2,8-Sep-16,$14.99,33% (70%,69%),"500,000?..?1,000,000",01:59 (02:06),Eko Software,505 Games,,,,,,,,
232,Battleborn,Battleborn,3-May-16,Free,22% (62%,69%),"500,000?..?1,000,000",03:22 (02:23),Gearbox Software,2K,,,,,,,,
233,Allods Online RU,Allods-Online-RU,26-Jan-16,Free,18% (59%,69%),"100,000?..?200,000",06:55 (02:18),Allods Team,Mail.Ru,,,,,,,,
235,Unbox: Newbie's Adventure,Unbox:-Newbies-Adventure,5-Sep-16,$19.99,74% (89%,68%),"20,000?..?50,000",03:37 (01:12),Prospect Games,"Prospect Games, Merge Games",,,,,,,,
238,Don't open the doors!,Dont-open-the-doors!,11-Nov-16,$10.99,66% (86%,68%),"0?..?20,000",00:00 (00:00),Anton Riot and Co,Anton Riot,,,,,,,,
234,"Koihime Enbu ?ãÂß´?†Ê?Ê≠?,May 19",Koihime-Enbu-?ãÂß´?†Ê?Ê≠?May-19," 2016""",$4.99,63% (85%,68%),"0?..?20,000",00:09 (00:03),"UNKNOWN GAMES, M2 Co.,LTD",Degica,,,,,,,,
241,Job Simulator,Job-Simulator,5-Apr-16,$19.99,60% (84%,68%),"100,000?..?200,000",00:28 (00:31),Owlchemy Labs,Owlchemy Labs,,,,,,,,
239,Hide and Shriek,Hide-and-Shriek,25-Oct-16,Free,49% (79%,68%),"500,000?..?1,000,000",00:23 (00:13),Funcom,Funcom,,,,,,,,
242,The Guest,The-Guest,10-Mar-16,$9.99,49% (79%,68%),"20,000?..?50,000",00:00 (00:00),Team Gotham,505 Games,,,,,,,,
244,The Solus Project,The-Solus-Project,7-Jun-16,$19.99,49% (79%,68%),"100,000?..?200,000",00:12 (00:04),"Hourences, Grip Games",Teotl Studios,,,,,,,,
240,WASTED,WASTED,7-Jun-16,$12.99,45% (77%,68%),"100,000?..?200,000",00:00 (00:00),Mr. Podunkian,Adult Swim Games,,,,,,,,
243,Rogue Stormers,Rogue-Stormers,21-Apr-16,$19.99,28% (67%,68%),"100,000?..?200,000",00:34 (00:11),Black Forest Games,"HandyGames, Black Forest Games",,,,,,,,
237,WRC 6 FIA World Rally Championship,WRC-6-FIA-World-Rally-Championship,7-Oct-16,$44.99,14% (54%,68%),"20,000?..?50,000",00:00 (00:00),KT Racing,Bigben Interactive,,,,,,,,
246,Good Robot,Good-Robot,5-Apr-16,$8.99,77% (90%,67%),"20,000?..?50,000",00:00 (00:00),Pyrodactyl,Pyrodactyl,,,,,,,,
253,The Way,The-Way,20-May-16,$14.99,63% (85%,67%),"50,000?..?100,000",02:12 (00:44),Puzzling Dream,PlayWay S.A.,,,,,,,,
249,Small Radios Big Televisions,Small-Radios-Big-Televisions,8-Nov-16,$11.99,60% (84%,67%),"50,000?..?100,000",00:00 (00:00),Fire Face Corporation,Adult Swim Games,,,,,,,,
255,Ride 2,Ride-2,7-Oct-16,$49.99,60% (84%,67%),"50,000?..?100,000",02:24 (03:30),Milestone S.r.l.,Milestone S.r.l.,,,,,,,,
248,Dungeon Souls,Dungeon-Souls,2-Dec-16,$12.99,51% (80%,67%),"100,000?..?200,000",03:10 (02:06),"Lamina Studios, Mike Studios",Black Shell Media,,,,,,,,
245,Rogue Wizards,Rogue-Wizards,27-Sep-16,$14.99,51% (80%,67%),"0?..?20,000",00:00 (00:00),Spellbind Studios,Spellbind Studios,,,,,,,,
252,TurnOn,TurnOn,1-Jun-16,$14.99,45% (77%,67%),"0?..?20,000",00:00 (00:00),Brainy Studio LLC,Brainy Studio LLC,,,,,,,,
250,CALENDULA,CALENDULA,2-Feb-16,$6.99,41% (75%,67%),"0?..?20,000",00:00 (00:00),Blooming Buds Studio,Blooming Buds Studio,,,,,,,,
247,FATED: The Silent Oath,FATED:-The-Silent-Oath,28-Apr-16,$9.99,36% (72%,67%),"0?..?20,000",00:00 (00:00),Frima Studio,Frima Originals,,,,,,,,
251,Megamagic: Wizards of the Neon Age,Megamagic:-Wizards-of-the-Neon-Age,20-Apr-16,$9.99,11% (50%,67%),"20,000?..?50,000",02:59 (00:59),BeautiFun Games,BeautiFun Games,,,,,,,,
254,Champions of Anteria,Champions-of-Anteria,30-Aug-16,$29.99,11% (50%,67%),"0?..?20,000",00:00 (00:00),Blue Byte,Ubisoft,,,,,,,,
264,Dark Fear,Dark-Fear,22-Jun-16,$3.99,87% (93%,66%),"0?..?20,000",00:00 (00:00),Arif Games,Arif Games,,,,,,,,
256,Lethal VR,Lethal-VR,8-Nov-16,$14.99,68% (87%,66%),"0?..?20,000",00:00 (00:00),Three Fields Entertainment,Team17 Digital Ltd,,,,,,,,
259,Quantum Break,Quantum-Break,29-Sep-16,$39.99,63% (85%,66%),"500,000?..?1,000,000",02:51 (02:27),Remedy Entertainment,Microsoft Studios,,,,,,,,
261,Karma. Incarnation 1,Karma-Incarnation-1,19-Oct-16,$4.99,58% (83%,66%),"20,000?..?50,000",03:38 (01:12),AuraLab,Other Kind Games,,,,,,,,
262,Zombasite,Zombasite,23-Aug-16,$19.99,53% (81%,66%),"0?..?20,000",00:00 (00:00),Soldak Entertainment,Soldak Entertainment,,,,,,,,
258,Metrico+,Metrico+,23-Aug-16,$13.99,51% (80%,66%),"50,000?..?100,000",00:00 (00:00),Digital Dreams,Digital Dreams,,,,,,,,
257,Toy Odyssey: The Lost and Found,Toy-Odyssey:-The-Lost-and-Found,20-Sep-16,$14.99,28% (67%,66%),"20,000?..?50,000",00:00 (00:00),Hikergames,Hikergames,,,,,,,,
263,Tahira: Echoes of the Astral Empire,Tahira:-Echoes-of-the-Astral-Empire,31-Aug-16,$14.99,28% (67%,66%),"0?..?20,000",00:00 (00:00),Whale Hammer Games,Whale Hammer Games,,,,,,,,
267,Rusty Lake Hotel,Rusty-Lake-Hotel,29-Jan-16,$1.99,90% (94%,65%),"50,000?..?100,000",01:25 (00:53),Rusty Lake,Rusty Lake,,,,,,,,
268,Pirate Pop Plus,Pirate-Pop-Plus,4-Nov-16,$4.99,77% (90%,65%),"50,000?..?100,000",00:00 (00:00),dadako,"13AM Shipping Solutions, 13AM Games",,,,,,,,
269,Maize,Maize,1-Dec-16,$19.99,58% (83%,65%),"200,000?..?500,000",00:00 (00:00),Finish Line Games,Finish Line Games,,,,,,,,
266,Sherlock Holmes: The Devil's Daughter,Sherlock-Holmes:-The-Devils-Daughter,10-Jun-16,$49.99,39% (74%,65%),"200,000?..?500,000",00:40 (00:46),Frogwares,Bigben Interactive,,,,,,,,
277,Oh...Sir!! The Insult Simulator,OhSir!!-The-Insult-Simulator,25-Oct-16,$1.99,80% (91%,64%),"200,000?..?500,000",00:53 (01:22),Vile Monarch,Good Shepherd Entertainment,,,,,,,,
271,Masquerada: Songs and Shadows,Masquerada:-Songs-and-Shadows,30-Sep-16,$19.99,80% (91%,64%),"0?..?20,000",00:00 (00:00),Witching Hour Studios,Ysbryd Games,,,,,,,,
276,The Silver Case,The-Silver-Case,6-Oct-16,$19.99,68% (87%,64%),"0?..?20,000",05:27 (01:49),"GRASSHOPPER MANUFACTURE INC., AGM PLAYISM",GRASSHOPPER MANUFACTURE INC.,,,,,,,,
274,The Town of Light,The-Town-of-Light,26-Feb-16,$18.99,51% (80%,64%),"20,000?..?50,000",00:00 (00:00),LKA,"LKA, Wired Productions",,,,,,,,
278,Californium,Californium,17-Feb-16,$9.99,34% (71%,64%),"0?..?20,000",00:00 (00:00),"Darjeeling, Nova Production, ARTE France",ARTE France,,,,,,,,
275,Ryzom,Ryzom,6-May-16,Free,22% (62%,64%),"100,000?..?200,000",00:00 (00:00),Winch Gate Property Limited,Winch Gate Property Limited,,,,,,,,
270,ADR1FT,ADR1FT,28-Mar-16,$19.99,16% (57%,64%),"100,000?..?200,000",00:09 (00:06),THREE ONE ZERO,505 Games,,,,,,,,
272,Pro Cycling Manager 2016,Pro-Cycling-Manager-2016,16-Jun-16,$19.99,15% (55%,64%),"50,000?..?100,000",00:00 (00:00),Cyanide Studio,Focus Home Interactive,,,,,,,,
279,Franchise Hockey Manager 3,Franchise-Hockey-Manager-3,31-Oct-16,$19.99,13% (53%,64%),"0?..?20,000",00:00 (00:00),Out of the Park Developments,Out of the Park Developments,,,,,,,,
280,Nitroplus Blasterz: Heroines Infinite Duel,Nitroplus-Blasterz:-Heroines-Infinite-Duel,8-Dec-16,$29.99,77% (90%,63%),"0?..?20,000",00:04 (00:01),EXAMU,"XSEED Games, Marvelous USA, Inc., Marvelous",,,,,,,,
288,Crush Your Enemies,Crush-Your-Enemies,13-Jul-16,$9.99,56% (82%,63%),"20,000?..?50,000",00:00 (00:00),Vile Monarch,Good Shepherd Entertainment,,,,,,,,
281,March of the Living,March-of-the-Living,20-Apr-16,$14.99,41% (75%,63%),"0?..?20,000",01:42 (01:05),Machine 22,Creaky Corpse Ltd,,,,,,,,
286,Spellweaver,Spellweaver,1-Feb-16,Free,38% (73%,63%),"100,000?..?200,000",01:14 (00:36),Dream Reactor,Dream Reactor,,,,,,,,
285,Youtubers Life,Youtubers-Life,18-May-16,$24.99,36% (72%,63%),"200,000?..?500,000",01:55 (02:27),U-Play Online,U-Play Online,,,,,,,,
283,Through the Woods,Through-the-Woods,27-Oct-16,$19.99,36% (72%,63%),"20,000?..?50,000",03:49 (03:15),Antagonist,1C Entertainment,,,,,,,,
284,The Westport Independent,The-Westport-Independent,21-Jan-16,$4.99,21% (61%,63%),"0?..?20,000",00:00 (00:00),Double Zero One Zero,Coffee Stain Publishing,,,,,,,,
287,Obscuritas,Obscuritas,17-Mar-16,$14.99,18% (59%,63%),"0?..?20,000",00:00 (00:00),VIS-Games,Ravenscourt,,,,,,,,
282,Wheels of Aurelia,Wheels-of-Aurelia,20-Sep-16,$9.99,16% (56%,63%),"0?..?20,000",04:28 (01:29),Santa Ragione,Santa Ragione,,,,,,,,
293,SENRAN KAGURA Bon App√©tit! - Full Course,SENRAN-KAGURA-Bon-App√©tit!---Full-Course,10-Nov-16,$29.99,87% (93%,62%),"0?..?20,000",01:56 (01:17),Meteorise,"XSEED Games, Marvelous USA, Inc., Marvelous",,,,,,,,
289,Five Nights at Freddy's: Sister Location,Five-Nights-at-Freddys:-Sister-Location,7-Oct-16,$7.99,80% (91%,62%),"200,000?..?500,000",00:22 (00:29),Scott Cawthon,Scott Cawthon,,,,,,,,
296,The Little Acre,The-Little-Acre,13-Dec-16,$12.99,71% (88%,62%),"20,000?..?50,000",00:00 (00:00),Pewter Games Studios,Curve Digital,,,,,,,,
295,Sheltered,Sheltered,15-Mar-16,$14.99,47% (78%,62%),"200,000?..?500,000",00:48 (01:17),"Unicube, Team 17 Digital Ltd",Team17 Digital Ltd,,,,,,,,
290,Moon Hunters,Moon-Hunters,10-Mar-16,$14.99,47% (78%,62%),"100,000?..?200,000",01:00 (01:06),Kitfox Games,Kitfox Games,,,,,,,,
291,Little King's Story,Little-Kings-Story,5-Aug-16,$19.99,31% (69%,62%),"0?..?20,000",00:00 (00:00),"Marvelous, Inc.","XSEED Games, Marvelous USA, Inc., Marvelous",,,,,,,,
294,Between Me and The Night,Between-Me-and-The-Night,22-Jan-16,$14.99,30% (68%,62%),"200,000?..?500,000",01:40 (01:06),RainDance LX,"Lace Games, KISS ltd",,,,,,,,
292,Mafia III,Mafia-III,6-Oct-16,$10,10% (48%,62%),"500,000?..?1,000,000",04:00 (02:06),"Hangar 13, Aspyr (Mac)","2K, Aspyr (Mac)",,,,,,,,
298,Into the Stars,Into-the-Stars,4-Mar-16,$19.99,7% (40%,61%),"20,000?..?50,000",00:00 (00:00),Fugitive Games,Iceberg Interactive,,,,,,,,
297,The Dwarves,The-Dwarves,1-Dec-16,$39.99,41% (75%,61%),"50,000?..?100,000",01:48 (02:06),KING Art,"THQ Nordic, EuroVideo Medien",,,,,,,,
301,Tharsis,Tharsis,11-Jan-16,$14.99,33% (70%,61%),"200,000?..?500,000",00:22 (00:07),Choice Provisions,Choice Provisions,,,,,,,,
300,Fossil Echo,Fossil-Echo,8-Jul-16,$9.99,16% (56%,61%),"0?..?20,000",00:00 (00:00),Awaceb,Awaceb,,,,,,,,
299,No Man's Sky,No-Mans-Sky,12-Aug-16,$59.99,11% (49%,61%),"1,000,000?..?2,000,000",06:36 (01:17),Hello Games,Hello Games,,,,,,,,
302,Her Majesty's SPIFFING,Her-Majestys-SPIFFING,7-Dec-16,$11.99,47% (78%,60%),"0?..?20,000",00:00 (00:00),Billy Goat Entertainment Ltd,Billy Goat Entertainment Ltd,,,,,,,,
303,We Are The Dwarves,We-Are-The-Dwarves,25-Feb-16,$24.99,36% (72%,60%),"50,000?..?100,000",00:05 (00:01),Whale Rock Games,Whale Rock Games,,,,,,,,
306,Shooting Stars!,Shooting-Stars!,19-Jan-16,$4.99,87% (93%,59%),"50,000?..?100,000",02:46 (05:21),Bloodirony,Daedalic Entertainment,,,,,,,,
305,Warden: Melody of the Undergrowth,Warden:-Melody-of-the-Undergrowth,8-Apr-16,$19.99,71% (88%,59%),"0?..?20,000",00:00 (00:00),Cardboard Keep,Cardboard Keep,,,,,,,,
308,The Descendant,The-Descendant,24-Mar-16,$14.99,68% (87%,59%),"500,000?..?1,000,000",06:09 (04:05),Gaming Corps AB,"Microids Indie, Microids",,,,,,,,
307,N.E.R.O.: Nothing Ever Remains Obscure,NERO:-Nothing-Ever-Remains-Obscure,29-Apr-16,$14.99,27% (66%,59%),"0?..?20,000",00:00 (00:00),Storm in a Teacup,SOEDESCO Publishing,,,,,,,,
317,Clockwork Empires,Clockwork-Empires,26-Oct-16,$29.99,8% (44%,58%),"20,000?..?50,000",00:00 (00:00),"Gaslamp Games, Inc.","Gaslamp Games, Inc.",,,,,,,,
